company;company_id;business_account_name;business_account_id;campaign_id;campaign;creative_id;article_title;sponsored_update_text;sponsored_date;viral;impressions;clicks;likes;shares;comments;follows;total_revenue;Imps ;Clics;Social Actions;Social Actions 2;revenue;Campaign total Budget;creative link;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;113651171;01_US_Digital Customer Experience_CPM;26810671;Forbes | Why You Should Welcome Difficult Customers...;From Content Loop, powered by Capgemini, the only continuous source of business and technology news...;2014-03-03 06:47:09;sponsored;1;0;0;0;0;0;0,01996; 	1   ; 	-     ; 	-     ; 	-     ; $US	0,01 ; $US	12 000,00 ;http://www.content-loop.com/why-you-should-welcome-difficult-customers/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925653;Microsoft prepara-se para abandonar marca Nokia em celulares...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;92792;911;58;6;7;64;1778,61552; 	92 780   ; 	912   ; 	135   ; 	139   ; $US	1 417,53 ; $US	17 421,64 ;http://www.content-loop.com/br/microsoft-prepara-se-para-abandonar-marca-nokia-em-celulares/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925653;Microsoft prepara-se para abandonar marca Nokia em celulares...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;3452;38;2;1;0;0;0; 	3 452   ; 	38   ; 	3   ; 	3   ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/microsoft-prepara-se-para-abandonar-marca-nokia-em-celulares/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925643;Como transformar preguia em eficincia (contedo original em ingls)...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;421206;5014;423;51;16;334;8357,60063; 	421 200   ; 	5 020   ; 	824   ; 	842   ; $US	6 693,84 ; $US	17 421,64 ;http://www.content-loop.com/br/how-to-turn-your-laziness-into-efficiency/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925643;Como transformar preguia em eficincia (contedo original em ingls)...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;15882;287;17;5;0;5;0,02504; 	15 882   ; 	287   ; 	27   ; 	27   ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/how-to-turn-your-laziness-into-efficiency/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925633;Os maiores fracassos de pessoas bem-sucedidas (original em ingls)...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;31267;329;31;2;2;14;598,9347; 	31 263   ; 	330   ; 	49   ; 	50   ; $US	481,32 ; $US	17 421,64 ;http://www.content-loop.com/br/the-biggest-failures-of-successful-people-and-how-they-got-back-up/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925633;Os maiores fracassos de pessoas bem-sucedidas (original em ingls)...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;1026;15;0;1;0;0;0; 	1 026   ; 	15   ; 	1   ; 	1   ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/the-biggest-failures-of-successful-people-and-how-they-got-back-up/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925623;Crescimento de assinantes testa pacincia de investidores do Netflix...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;10888;86;7;0;0;6;203,584; 	10 886   ; 	86   ; 	13   ; 	13   ; $US	162,58 ; $US	17 421,64 ;http://www.content-loop.com/br/crescimento-mais-lento-de-assinantes-testa-paciencia-de-investidores-do-netflix/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925623;Crescimento de assinantes testa pacincia de investidores do Netflix...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;340;1;0;0;0;0;0; 	340   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/crescimento-mais-lento-de-assinantes-testa-paciencia-de-investidores-do-netflix/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925613;Empresas contratam menos e gerao Y enfrenta dificuldades na carreira...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;3319;19;2;0;0;1;60,57234; 	3 319   ; 	19   ; 	3   ; 	3   ; $US	47,70 ; $US	17 421,64 ;http://www.content-loop.com/br/empresas-novas-contratam-menos-e-geracao-y-tem-menos-possibilidades-de-promocao-nos-eua/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925613;Empresas contratam menos e gerao Y enfrenta dificuldades na carreira...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;65;0;0;0;0;0;0; 	65   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/empresas-novas-contratam-menos-e-geracao-y-tem-menos-possibilidades-de-promocao-nos-eua/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925603;Moto voadora de 'Star Wars' torna-se realidade...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;38563;356;54;7;1;14;742,57794; 	38 559   ; 	356   ; 	76   ; 	76   ; $US	589,85 ; $US	17 421,64 ;http://www.content-loop.com/br/moto-voadora-torna-se-realidade/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925603;Moto voadora de 'Star Wars' torna-se realidade...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;3102;39;4;1;0;0;0; 	3 102   ; 	39   ; 	5   ; 	5   ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/moto-voadora-torna-se-realidade/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925593;Imprevisto com tela de iPhone 6 gera tumulto na cadeia de suprimentos...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;17131;140;0;2;0;7;329,99254; 	17 126   ; 	140   ; 	9   ; 	11   ; $US	264,16 ; $US	17 421,64 ;http://www.content-loop.com/br/imprevisto-com-tela-de-iphone-6-gera-tumulto-na-cadeia-de-suprimentos/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925593;Imprevisto com tela de iPhone 6 gera tumulto na cadeia de suprimentos...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;157;1;0;0;0;0;0; 	157   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/imprevisto-com-tela-de-iphone-6-gera-tumulto-na-cadeia-de-suprimentos/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34734941;Colapso da GT Advanced representa alerta a fornecedores da Apple...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;11081;38;6;0;0;6;191,71137; 	10 934   ; 	38   ; 	12   ; 	12   ; $US	149,17 ; $US	78 245,00 ;http://www.content-loop.com/br/colapso-da-gt-advanced-representa-alerta-a-fornecedores-da-apple/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34734941;Colapso da GT Advanced representa alerta a fornecedores da Apple...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;424;5;0;0;0;0;0; 	424   ; 	5   ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/colapso-da-gt-advanced-representa-alerta-a-fornecedores-da-apple/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34734901;World Quality Report 2014-15 | Article...;WQR14 tip of the day: Find your own formula to build a successful #Testing Centre of Excellence  htt...;2014-05-08 01:40:41;sponsored;1;0;0;0;0;0;0,01531; 	1   ; 	-     ; 	-     ; 	-     ; $US	0,01 ; $US	78 245,00 ;http://ow.ly/CkINE;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34734681;Separao da HP adiciona captulo a carreira de sua CEO...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;10752;46;5;0;0;3;186,65097; 	10 607   ; 	46   ; 	8   ; 	9   ; $US	145,20 ; $US	78 245,00 ;http://www.content-loop.com/br/separacao-da-hp-adiciona-capitulo-a-carreira-cheia-de-transformacoes-da-sua-ceo/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34734681;Separao da HP adiciona captulo a carreira de sua CEO...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;352;4;1;0;0;0;0; 	352   ; 	4   ; 	1   ; 	1   ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/separacao-da-hp-adiciona-capitulo-a-carreira-cheia-de-transformacoes-da-sua-ceo/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34683501;Amazon testa dispositivos inteligentes, amplia laboratrio de hardware...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;12476;26;7;0;1;5;215,50875; 	12 267   ; 	24   ; 	13   ; 	13   ; $US	167,26 ; $US	78 245,00 ;http://www.content-loop.com/br/amazon-testa-dispositivos-domesticos-inteligentes-e-amplia-laboratorio-de-hardware/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34683501;Amazon testa dispositivos inteligentes, amplia laboratrio de hardware...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;321;1;1;0;0;0;0; 	321   ; 	1   ; 	1   ; 	1   ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/amazon-testa-dispositivos-domesticos-inteligentes-e-amplia-laboratorio-de-hardware/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34620291;Hewlett-Packard diz que ir se dividir em duas empresas listadas...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;4227;7;3;0;0;1;73,6637; 	4 165   ; 	7   ; 	4   ; 	4   ; $US	57,53 ; $US	78 245,00 ;http://www.content-loop.com/br/hewlett-packard-diz-que-ira-se-dividir-em-duas-empresas-listadas/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34620291;Hewlett-Packard diz que ir se dividir em duas empresas listadas...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;266;3;0;0;0;0;0; 	266   ; 	3   ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/hewlett-packard-diz-que-ira-se-dividir-em-duas-empresas-listadas/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34586211;Facebook recebe aprovao da UE para compra do WhatsApp por US$19 bi...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;8600;39;6;0;0;4;145,0038; 	8 484   ; 	39   ; 	10   ; 	10   ; $US	113,37 ; $US	78 245,00 ;http://www.content-loop.com/br/facebook-recebe-aprovacao-da-ue-para-compra-do-whatsapp-por-us19-bi/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34586211;Facebook recebe aprovao da UE para compra do WhatsApp por US$19 bi...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;231;1;0;0;0;0;0; 	231   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/facebook-recebe-aprovacao-da-ue-para-compra-do-whatsapp-por-us19-bi/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34586111;MIT Tech Review | Should Industrial Robots Be Able to Hurt......;MIT Technology Review | Should Industrial Robots Be Able to Hurt Their Human Coworkers?...;2014-05-08 01:40:41;sponsored;4352;10;4;1;0;1;71,20097; 	4 295   ; 	10   ; 	6   ; 	6   ; $US	55,77 ; $US	78 245,00 ;http://www.content-loop.com/industrial-robots-able-hurt-human-coworkers/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34586111;MIT Tech Review | Should Industrial Robots Be Able to Hurt......;MIT Technology Review | Should Industrial Robots Be Able to Hurt Their Human Coworkers?...;2014-05-08 01:40:41;viral;129;0;0;0;0;0;0; 	129   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/industrial-robots-able-hurt-human-coworkers/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34454921;Sharp busca comear produo em massa de nova gerao de telas at '17...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;8188;40;4;1;1;4;144,61456; 	8 064   ; 	40   ; 	10   ; 	10   ; $US	112,60 ; $US	78 245,00 ;http://www.content-loop.com/br/sharp-busca-comecar-producao-em-massa-de-nova-geracao-de-telas-ate-2017/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34454921;Sharp busca comear produo em massa de nova gerao de telas at '17...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;256;5;0;0;0;0;0; 	256   ; 	5   ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/sharp-busca-comecar-producao-em-massa-de-nova-geracao-de-telas-ate-2017/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34454881;Coca-Cola ressuscita refrigerante dos anos 90 via Amazon...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;8087;44;5;0;0;4;142,47711; 	7 986   ; 	42   ; 	9   ; 	9   ; $US	111,28 ; $US	78 245,00 ;http://www.content-loop.com/br/coca-cola-ressuscita-refrigerante-surge-nos-eua-para-matar-saudade-dos-anos-90-via-amazon/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34454881;Coca-Cola ressuscita refrigerante dos anos 90 via Amazon...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;368;2;0;0;0;0;0; 	368   ; 	2   ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/coca-cola-ressuscita-refrigerante-surge-nos-eua-para-matar-saudade-dos-anos-90-via-amazon/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34324891;Facebook receber aprovao da UE para oferta de US$19B pelo WhatsApp...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;24529;124;14;1;2;11;423,79835; 	24 207   ; 	124   ; 	28   ; 	28   ; $US	330,59 ; $US	78 245,00 ;http://www.content-loop.com/br/facebook-recebera-aprovacao-da-ue-para-oferta-de-us19-bi-pelo-whatsapp-dizem-fontes/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34324891;Facebook receber aprovao da UE para oferta de US$19B pelo WhatsApp...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;378;1;0;0;0;0;0; 	378   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/facebook-recebera-aprovacao-da-ue-para-oferta-de-us19-bi-pelo-whatsapp-dizem-fontes/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34281171;BlackBerry Blend  aclamado enquanto Passport ganha manchetes...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;7562;28;3;0;0;7;124,90552; 	7 465   ; 	28   ; 	10   ; 	9   ; $US	97,20 ; $US	78 245,00 ;http://www.content-loop.com/br/blackberry-blend-e-aclamado-enqu+anto-passport-ganha-manchetes/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34281171;BlackBerry Blend  aclamado enquanto Passport ganha manchetes...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;viral;53;3;0;0;0;0;0; 	53   ; 	3   ; 	-     ; 	-     ; $US	-   ; $US	78 245,00 ;http://www.content-loop.com/br/blackberry-blend-e-aclamado-enqu+anto-passport-ganha-manchetes/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;115065511;07_BR_IT, Ops_Csize 500+_CPM;34281151;Hackers exploram bug 'Shellshock' em ataques...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-05-08 01:40:41;sponsored;7445;25;5;1;0;2;122,94558; 	7 348   ; 	24   ; 	8   ; 	8   ; $US	95,64 ; $US	78 245,00 ;http://www.content-loop.com/br/hackers-exploram-bug-shellshock-em-ataques/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
